userName,score,at,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
Ibnu Awi Habib Albi,5,2023-09-13 08:35:01,good job!,Positive,good job,good job,"['good', 'job']",good job
Grok Blom123,4,2023-09-20 08:17:38,lumayan lah ....,Positive,lumayan lah ,lumayan,['lumayan'],lumayan
Yusuf Nada,5,2023-09-13 21:51:57,Sangat mambantu !!!!!,Positive,sangat mambantu ,mambantu,['mambantu'],mambantu
Irene 22,5,2023-09-21 07:16:32,Its the prefeck,Positive,its the prefeck,its the prefeck,"['its', 'the', 'prefeck']",its the prefeck
Gumi,5,2023-09-18 23:12:26,i love youuuuu,Positive,i love youuuuu,i love youuuuu,"['i', 'love', 'youuuuu']",i love youuuuu
Ahmad Fadlan,5,2023-09-14 11:42:56,Good asf,Positive,good asf,good asf,"['good', 'asf']",good asf
Mawar juliani,5,2023-09-20 17:50:31,sangat bagus,Positive,sangat bagus,bagus,['bagus'],bagus
Rino Maulana,5,2023-09-15 15:59:56,mabar bang,Positive,mabar bang,mabar bang,"['mabar', 'bang']",mabar bang
dina harta,5,2023-09-13 07:26:08,luar biasa,Positive,luar biasa,,[],
Nian,5,2023-09-17 12:53:36,good for assistance,Positive,good for assistance,good for assistance,"['good', 'for', 'assistance']",good for assistance
Irvan Saesar,5,2023-09-12 01:23:23,BAGUS BANGET,Positive,bagus banget,bagus banget,"['bagus', 'banget']",bagus banget
Deva Aprillia,5,2023-09-17 09:17:58,LOVE U,Positive,love u,love u,"['love', 'u']",love u
Delta angelo mort,4,2023-09-19 12:54:20,bagus deh,Positive,bagus deh,bagus deh,"['bagus', 'deh']",bagus deh
Pariyo,4,2023-09-15 07:57:27,aplikasi bagus,Positive,aplikasi bagus,aplikasi bagus,"['aplikasi', 'bagus']",aplikasi bagus
Cinta Naomi Panjaitan,4,2023-09-19 14:54:49,not bad,Positive,not bad,not bad,"['not', 'bad']",not bad
Galih Qurbany,5,2023-09-20 22:56:20,very good,Positive,very good,very good,"['very', 'good']",very good
Riko Aji sahputra,5,2023-09-13 14:16:20,10/10,Positive,,,[],
Yanto Saputra,5,2023-09-13 10:52:42,nice👍,Positive,nice,nice,['nice'],nice
Ahmad Rama Dani (Rama),5,2023-09-18 22:12:41,👍🏻,Positive,,,[],
Vinn?!,5,2023-09-18 19:31:40,keren,Positive,keren,keren,['keren'],keren
PERAHU HIKMAH PAI2020PPU,5,2023-09-17 10:58:03,terbaik,Positive,terbaik,terbaik,['terbaik'],baik
Nurcahyo Abdi,5,2023-09-15 13:09:06,Nice,Positive,nice,nice,['nice'],nice
Wi,5,2023-09-16 08:12:40,hahahaha,Positive,hahahaha,hahahaha,['hahahaha'],hahahaha
syofriandi inframe,5,2023-09-18 17:48:53,Keren,Positive,keren,keren,['keren'],keren
Ashardi Almauludin,5,2023-09-14 04:48:44,Good,Positive,good,good,['good'],good
Andra Saputra,5,2023-09-19 06:53:15,Nice,Positive,nice,nice,['nice'],nice
Agus Iswahyudi,5,2023-09-19 12:26:59,ok,Positive,ok,ok,['ok'],ok
Fazri Ihsan,5,2023-09-19 21:37:39,Good,Positive,good,good,['good'],good
andra blu x,5,2023-09-14 18:41:42,bagus,Positive,bagus,bagus,['bagus'],bagus
Muhammad Ikhsan Syafiuddin,5,2023-09-17 21:41:16,Josss,Positive,josss,josss,['josss'],josss
Kevin Yagami,5,2023-09-19 12:40:04,Wow,Positive,wow,wow,['wow'],wow
Hapid Sudirman,5,2023-09-19 09:56:50,nice,Positive,nice,nice,['nice'],nice
M Haryo Subodro - Rambeanak - Magelang,5,2023-09-17 16:16:50,Good,Positive,good,good,['good'],good
Dodi Satriawan,5,2023-09-20 12:45:52,keren,Positive,keren,keren,['keren'],keren
YULIA FATMAWATI,5,2023-09-16 07:16:54,good,Positive,good,good,['good'],good
Khattab,1,2023-09-13 21:02:58,Bug,Negative,bug,bug,['bug'],bug
muving tour,5,2023-09-16 00:26:18,awesome!!!!,Positive,awesome,awesome,['awesome'],awesome
Cell Xion,5,2023-09-12 11:40:20,Kerenn👍👍👍,Positive,kerenn,kerenn,['kerenn'],kerenn
Syarif Wong Ngapak,4,2023-09-15 20:19:02,Mantap,Positive,mantap,mantap,['mantap'],mantap
Babra Kamal,4,2023-09-14 18:43:50,Good,Positive,good,good,['good'],good
Abdul Hofur,4,2023-09-20 16:46:35,Mantap,Positive,mantap,mantap,['mantap'],mantap
Luthfi Hasnan Fadillah,5,2023-09-18 11:55:23,👍👍👍👍,Positive,,,[],
Sri Pudyawati,5,2023-09-09 19:32:46,Please add a photo feature so you can take photos of questions. The application is good,Positive,please add a photo feature so you can take photos of questions the application is good,please add a photo feature so you can take photos of questions the application is good,"['please', 'add', 'a', 'photo', 'feature', 'so', 'you', 'can', 'take', 'photos', 'of', 'questions', 'the', 'application', 'is', 'good']",please add a photo feature so you can take photos of questions the application is good
Fatih Al-Ayyubi,5,2023-09-08 13:48:57,"You have to improve this Apps, because it completely useful.",Positive,you have to improve this apps because it completely useful,you have to improve this apps because it completely useful,"['you', 'have', 'to', 'improve', 'this', 'apps', 'because', 'it', 'completely', 'useful']",you have to improve this apps because it completely useful
sasmito hadiyuono,5,2023-09-06 05:32:05,"Recommended to download, it was amazing.",Positive,recommended to download it was amazing,recommended to download it was amazing,"['recommended', 'to', 'download', 'it', 'was', 'amazing']",recommended to download it was amazing
Agus Tiger,5,2023-09-12 17:20:03,I learn faster with chat gpt. Thank you chat gpt,Positive,i learn faster with chat gpt thank you chat gpt,i learn faster with chat gpt thank you chat gpt,"['i', 'learn', 'faster', 'with', 'chat', 'gpt', 'thank', 'you', 'chat', 'gpt']",i learn faster with chat gpt thank you chat gpt
Aditya Pratama,5,2023-10-02 23:11:46,need more upgrading.. user can help you to give feedback for making ChatGPT have superpower thinking,Positive,need more upgrading user can help you to give feedback for making chatgpt have superpower thinking,need more upgrading user can help you to give feedback for making chatgpt have superpower thinking,"['need', 'more', 'upgrading', 'user', 'can', 'help', 'you', 'to', 'give', 'feedback', 'for', 'making', 'chatgpt', 'have', 'superpower', 'thinking']",need more upgrading user can help you to give feedback for making chatgpt have superpower thinking
Ilham Cool,5,2023-09-08 14:55:09,that so good apk,Positive,that so good apk,that so good apk,"['that', 'so', 'good', 'apk']",that so good apk
Aldo Daniel Antahari,5,2023-09-11 22:02:48,Kerenn Parahh...,Positive,kerenn parahh,kerenn parahh,"['kerenn', 'parahh']",kerenn parahh
Dimas,5,2023-09-07 10:28:30,THE BEST,Positive,the best,the best,"['the', 'best']",the best
Feny Atun,5,2023-09-11 20:38:09,Luar biasa,Positive,luar biasa,,[],
Yapile,5,2023-09-15 20:43:36,haori baik,Positive,haori baik,haori,['haori'],haori
Farrel Irshad,5,2023-09-12 13:50:24,im crying,Positive,im crying,im crying,"['im', 'crying']",im crying
A t t a r,5,2023-09-07 16:14:59,keren bosque,Positive,keren bosque,keren bosque,"['keren', 'bosque']",keren bosque
Rahman Abdul,5,2023-09-13 16:14:30,qE.,Positive,qe,qe,['qe'],qe
Wahyu Ap_,5,2023-09-24 09:44:17,lumayan,Positive,lumayan,lumayan,['lumayan'],lumayan
Muhammad Naufal,5,2023-09-08 14:44:11,Mantap,Positive,mantap,mantap,['mantap'],mantap
BeMaX WOi,5,2023-09-11 10:05:54,gg,Positive,gg,gg,['gg'],gg
Luthfi_199,5,2023-09-10 12:45:45,Nice,Positive,nice,nice,['nice'],nice
Ilyas Rayyan,5,2023-09-09 07:01:04,Bagus,Positive,bagus,bagus,['bagus'],bagus
Jack Milla,5,2023-09-14 13:01:51,Mantap,Positive,mantap,mantap,['mantap'],mantap
Stepano Mandagi,5,2023-09-11 18:00:30,Good,Positive,good,good,['good'],good
Muhammad Sentanu Mizwal (Sentanu),5,2023-09-08 09:15:24,keren,Positive,keren,keren,['keren'],keren
Muhamad Rafemas,5,2023-09-10 16:23:21,Nice,Positive,nice,nice,['nice'],nice
GTX 1050 TI,5,2023-09-13 13:24:12,mantap,Positive,mantap,mantap,['mantap'],mantap
Krishna Jaya Kusuma,5,2023-09-09 18:28:23,keren,Positive,keren,keren,['keren'],keren
Shiro,5,2023-09-08 05:03:23,Good,Positive,good,good,['good'],good
MUHAMAD ADI SAPUTRA,5,2023-09-13 11:14:22,oke,Positive,oke,oke,['oke'],oke
Mul Yadi,5,2023-09-08 20:49:56,Mantapppp,Positive,mantapppp,mantapppp,['mantapppp'],mantapppp
danu prabowo,5,2023-09-13 02:21:14,good,Positive,good,good,['good'],good
Bastian Ramelan,4,2023-09-07 16:14:29,ok,Positive,ok,ok,['ok'],ok
Toto Sudiyanto,5,2023-09-12 16:04:16,👍👍,Positive,,,[],
Amir Syaifudin,2,2023-08-31 21:07:11,"My signal is good, but there is always a connection error warning and the application cannot be used",Negative,my signal is good but there is always a connection error warning and the application cannot be used,my signal is good but there is always a connection error warning and the application cannot be used,"['my', 'signal', 'is', 'good', 'but', 'there', 'is', 'always', 'a', 'connection', 'error', 'warning', 'and', 'the', 'application', 'can', 'not', 'be', 'used']",my signal is good but there is always a connection error warning and the application can not be used
agfiz syh,5,2023-09-04 13:36:25,"This is where i got the ideas for my custom biomes , thanks GPT!",Positive,this is where i got the ideas for my custom biomes  thanks gpt,this is where i got the ideas for my custom biomes thanks gpt,"['this', 'is', 'where', 'i', 'got', 'the', 'ideas', 'for', 'my', 'custom', 'biomes', 'thanks', 'gpt']",this is where i got the ideas for my custom biomes thanks gpt
Hoodie Guy,5,2023-09-03 07:45:02,just wanted to give you guys 5 stars :D,Positive,just wanted to give you guys  stars d,just wanted to give you guys stars d,"['just', 'wanted', 'to', 'give', 'you', 'guys', 'stars', 'd']",just wanted to give you guys stars d
Milenia Freitas,5,2023-10-01 14:33:42,Thank you very much ChatGPT. I love uuuu,Positive,thank you very much chatgpt i love uuuu,thank you very much chatgpt i love uuuu,"['thank', 'you', 'very', 'much', 'chatgpt', 'i', 'love', 'uuuu']",thank you very much chatgpt i love uuuu
Dewa Pujianto,5,2023-09-06 10:37:56,incredible but i think need improving in update information,Positive,incredible but i think need improving in update information,incredible but i think need improving in update information,"['incredible', 'but', 'i', 'think', 'need', 'improving', 'in', 'update', 'information']",incredible but i think need improving in update information
Mantapan,5,2023-09-01 14:13:01,Best AI I've seen!,Positive,best ai ive seen,best ai ive seen,"['best', 'ai', 'ive', 'seen']",best ai ive seen
Hazell Anthony Limanjaya,5,2023-09-03 23:13:17,This app is very fun,Positive,this app is very fun,this app is very fun,"['this', 'app', 'is', 'very', 'fun']",this app is very fun
Doomsdayy,5,2023-09-03 23:39:31,keren banget ni ai,Positive,keren banget ni ai,keren banget ni ai,"['keren', 'banget', 'ni', 'ai']",keren banget ni ai
Willy Anugrah,5,2023-09-01 11:34:34,The best AI ever,Positive,the best ai ever,the best ai ever,"['the', 'best', 'ai', 'ever']",the best ai ever
PURPUR LEGEND,5,2023-09-16 18:20:39,Nice AI dude!,Positive,nice ai dude,nice ai dude,"['nice', 'ai', 'dude']",nice ai dude
Zahy al abiyyu,5,2023-08-31 07:49:23,best app for free,Positive,best app for free,best app for free,"['best', 'app', 'for', 'free']",best app for free
Dajjo,1,2023-09-03 07:31:58,Crash after human verification,Negative,crash after human verification,crash after human verification,"['crash', 'after', 'human', 'verification']",crash after human verification
Kevin Naufal,5,2023-09-17 19:50:45,keren banget!!,Positive,keren banget,keren banget,"['keren', 'banget']",keren banget
Rifqi Saputra,5,2023-09-21 20:58:17,Luar biasa!!!,Positive,luar biasa,,[],
AdiL Fadhli,1,2023-08-29 21:50:08,More bugs,Negative,more bugs,more bugs,"['more', 'bugs']",more bugs
Syafiq Here,5,2023-08-31 05:58:06,AI is weird...,Positive,ai is weird,ai is weird,"['ai', 'is', 'weird']",ai is weird
Tele Brother,5,2023-09-05 16:44:13,mantab bangett,Positive,mantab bangett,mantab bangett,"['mantab', 'bangett']",mantab bangett
prilly,5,2023-09-03 16:09:12,bagus sayang,Positive,bagus sayang,bagus sayang,"['bagus', 'sayang']",bagus sayang
LAUGH TALE,5,2023-09-04 21:06:31,aplikasi ngeri,Positive,aplikasi ngeri,aplikasi ngeri,"['aplikasi', 'ngeri']",aplikasi ngeri
Abas,5,2023-09-06 23:27:46,the best sh,Positive,the best sh,the best sh,"['the', 'best', 'sh']",the best sh
bagus prasetyo,5,2023-09-02 10:14:20,cukup akurat,Positive,cukup akurat,akurat,['akurat'],akurat
Lucky Avicenna,5,2023-09-03 22:41:40,Very good,Positive,very good,very good,"['very', 'good']",very good
akbar choirudin,5,2023-09-12 11:17:38,Gacor kanggg,Positive,gacor kanggg,gacor kanggg,"['gacor', 'kanggg']",gacor kanggg
Arya Saputra,5,2023-09-05 14:48:53,sangat bagus,Positive,sangat bagus,bagus,['bagus'],bagus
Abdur Rafi,5,2023-09-05 20:47:09,gacor kang,Positive,gacor kang,gacor kang,"['gacor', 'kang']",gacor kang
Agustiar Trirahmadan,5,2023-09-02 15:25:09,sep 2021,Positive,sep ,sep,['sep'],sep
Siti Junainah,5,2023-09-01 19:22:45,Very good,Positive,very good,very good,"['very', 'good']",very good
Muhammad Taufiq Yusuf,5,2023-09-04 12:13:09,Nice answer,Positive,nice answer,nice answer,"['nice', 'answer']",nice answer
Muhammad Ridho,5,2023-09-03 19:27:34,good job,Positive,good job,good job,"['good', 'job']",good job
Rommy Geullherme Lumi (Nego Chank),5,2023-09-11 12:33:27,Good Appl,Positive,good appl,good appl,"['good', 'appl']",good appl
Ge Nyanns,5,2023-08-30 05:49:52,Excellent.,Positive,excellent,excellent,['excellent'],excellent
Muhammad Abdul Latif,5,2023-09-06 07:22:44,🆒Keren,Positive,keren,keren,['keren'],keren
Densus,5,2023-09-02 08:57:08,GODD!!,Positive,godd,godd,['godd'],godd
Rendy 10,5,2023-09-03 16:04:44,Mantap!!!,Positive,mantap,mantap,['mantap'],mantap
sapri maulana,5,2023-09-03 07:32:45,😁,Positive,,,[],
Tristan Hartadi Putra,5,2023-09-02 05:51:29,:v,Positive,v,v,['v'],v
Yoga Dwi,5,2023-09-08 12:26:37,nice,Positive,nice,nice,['nice'],nice
Muhammad raisan,5,2023-09-01 23:02:30,OMGGG,Positive,omggg,omggg,['omggg'],omggg
Dhe-King AbdulAziz,5,2023-09-06 15:58:30,mantap,Positive,mantap,mantap,['mantap'],mantap
Wahyu Surya darmawan,5,2023-09-04 15:00:02,terbaik,Positive,terbaik,terbaik,['terbaik'],baik
Clowy _20,5,2023-08-29 08:23:22,Nice,Positive,nice,nice,['nice'],nice
zahir muhammad,5,2023-09-10 19:32:31,Top,Positive,top,top,['top'],top
Fredo Castrada,5,2023-09-08 18:31:04,Bagus,Positive,bagus,bagus,['bagus'],bagus
akbar harahap (220200291_Akbar Haikal),5,2023-09-05 14:25:36,mantap,Positive,mantap,mantap,['mantap'],mantap
Rapi,5,2023-08-30 18:00:42,Keren,Positive,keren,keren,['keren'],keren
Majd Naifan Mujib,5,2023-09-05 01:45:15,keren,Positive,keren,keren,['keren'],keren
Fauzan Smart Craft,5,2023-08-31 17:53:29,bagus,Positive,bagus,bagus,['bagus'],bagus
Alif Saefudin,5,2023-09-02 06:28:15,Mantap,Positive,mantap,mantap,['mantap'],mantap
Keanu Kane,5,2023-09-01 19:23:06,Gacor,Positive,gacor,gacor,['gacor'],gacor
Hamid Shaleh,5,2023-10-04 12:12:00,Keren,Positive,keren,keren,['keren'],keren
Rangga v y,5,2023-08-31 10:41:19,best,Positive,best,best,['best'],best
Seorang Manusia,5,2023-08-31 13:04:30,Mantap,Positive,mantap,mantap,['mantap'],mantap
Yudha Bayu Arya Jaya,5,2023-09-04 08:27:39,bermanfaat,Positive,bermanfaat,bermanfaat,['bermanfaat'],manfaat
Napoleon Togu Simatupang,5,2023-09-02 10:02:19,Mantap,Positive,mantap,mantap,['mantap'],mantap
tedy arief,5,2023-09-05 09:55:42,Keren,Positive,keren,keren,['keren'],keren
Hudzdha,5,2023-08-30 19:51:20,Mantap,Positive,mantap,mantap,['mantap'],mantap
Dimas Anjas,5,2023-09-05 07:19:50,Mantap,Positive,mantap,mantap,['mantap'],mantap
Herbet Situmorang,5,2023-09-07 22:11:47,Keren,Positive,keren,keren,['keren'],keren
Lii Meteora Khisya_844 (BageRun),5,2023-09-04 13:24:10,Bagus,Positive,bagus,bagus,['bagus'],bagus
Muhammad Naufal Allaam,5,2023-09-02 12:10:05,Bagus,Positive,bagus,bagus,['bagus'],bagus
Sound Night (E.D),5,2023-09-04 07:18:29,Great,Positive,great,great,['great'],great
Satria Fhaw,5,2023-09-02 16:40:04,mantap,Positive,mantap,mantap,['mantap'],mantap
Muhammad Faisal,5,2023-09-05 14:16:26,awesome,Positive,awesome,awesome,['awesome'],awesome
YOSA RASYAD H,5,2023-09-10 18:08:57,unreal,Positive,unreal,unreal,['unreal'],unreal
Demila hulhanifah,5,2023-08-31 12:32:14,kerennnnnnnnnnnn,Positive,kerennnnnnnnnnnn,kerennnnnnnnnnnn,['kerennnnnnnnnnnn'],kerennnnnnnnnnnn
Rafee Atta andhika,5,2023-08-31 08:47:45,lumyan,Positive,lumyan,lumyan,['lumyan'],lumyan
FreezeClover,5,2023-09-21 06:18:55,nice,Positive,nice,nice,['nice'],nice
Akbar Bons,5,2023-09-04 14:04:43,keren,Positive,keren,keren,['keren'],keren
Ryan Hidayat,5,2023-09-06 19:01:47,Bagus,Positive,bagus,bagus,['bagus'],bagus
Hayu Hayuuu,5,2023-08-31 05:04:45,Hebat,Positive,hebat,hebat,['hebat'],hebat
Badrun Ro,5,2023-09-01 00:39:12,Ok,Positive,ok,ok,['ok'],ok
Mr AMRY,5,2023-09-13 19:01:20,nice,Positive,nice,nice,['nice'],nice
Jespin Lim,5,2023-09-02 18:46:25,nice,Positive,nice,nice,['nice'],nice
Abdurrahman Haris,5,2023-09-09 18:14:59,bagus,Positive,bagus,bagus,['bagus'],bagus
Ariz Kull,5,2023-08-30 19:50:22,bagus,Positive,bagus,bagus,['bagus'],bagus
Asih Nur Annisa,5,2023-09-06 06:10:59,bguussss,Positive,bguussss,bguussss,['bguussss'],bguussss
Luxionbartford,5,2023-09-04 20:52:39,bagus,Positive,bagus,bagus,['bagus'],bagus
Ririri Dkdk,5,2023-09-02 18:42:53,Yeay,Positive,yeay,yeay,['yeay'],yeay
WT U,5,2023-09-02 15:31:18,good,Positive,good,good,['good'],good
Wahyu Hidayat,1,2023-08-29 22:52:13,Error,Negative,error,error,['error'],error
04_Airlangga Cahyono P,1,2023-09-01 08:07:32,Kuclok,Negative,kuclok,kuclok,['kuclok'],kuclok
13. Lorin Vigitia Prasetya Ananda,4,2023-08-30 04:32:34,keren,Positive,keren,keren,['keren'],keren
Deprianto 1,4,2023-08-31 18:58:04,berguna,Positive,berguna,berguna,['berguna'],guna
Omar “Omar” Sjarif,4,2023-09-03 05:50:07,Good,Positive,good,good,['good'],good
Awang Dewangkara,4,2023-09-04 12:37:55,"Overall it's great. Luv the Speech-to-text features in Android, one of the best 👍 Requesting personalized experience for user's interaction. Maybe with: remembering the user, the user's preferences, profiles, search/ remembering a topic within different chat sections, etc. I would really consider the paid plans if you Guys would do so, especially if it's...cheaper? 😅🙏",Positive,overall its great luv the speechtotext features in android one of the best  requesting personalized experience for users interaction maybe with remembering the user the users preferences profiles search remembering a topic within different chat sections etc i would really consider the paid plans if you guys would do so especially if itscheaper ,overall its great luv the speechtotext features in android one of the best requesting personalized experience for users interaction maybe with remembering the user the users preferences profiles search remembering a topic within different chat sections etc i would really consider the paid plans if you guys would do so especially if itscheaper,"['overall', 'its', 'great', 'luv', 'the', 'speechtotext', 'features', 'in', 'android', 'one', 'of', 'the', 'best', 'requesting', 'personalized', 'experience', 'for', 'users', 'interaction', 'maybe', 'with', 'remembering', 'the', 'user', 'the', 'users', 'preferences', 'profiles', 'search', 'remembering', 'a', 'topic', 'within', 'different', 'chat', 'sections', 'etc', 'i', 'would', 'really', 'consider', 'the', 'paid', 'plans', 'if', 'you', 'guys', 'would', 'do', 'so', 'especially', 'if', 'itscheaper']",overall its great luv the speechtotext features in android one of the best requesting personalized experience for users interaction maybe with remembering the user the users preferences profiles search remembering a topic within different chat sections etc i would really consider the paid plans if you guys would do so especially if itscheaper
Fauzan Rahman,4,2023-08-31 19:48:57,"Hey, I think it's a pretty good ai chat overall, but you guys know right? There are still several things to work for. And the most unfortunate thing for me is that Chat GPT only updated untill September 2021,I think it's too way back from now for these type of app. It will be super cool if you guys updated this app to the latest date, I'm really hoping you guys do so. Anyway, keep up the good things and do me this favor, can you?",Positive,hey i think its a pretty good ai chat overall but you guys know right there are still several things to work for and the most unfortunate thing for me is that chat gpt only updated untill september i think its too way back from now for these type of app it will be super cool if you guys updated this app to the latest date im really hoping you guys do so anyway keep up the good things and do me this favor can you,hey i think its a pretty good ai chat overall but you guys know right there are still several things to work for and the most unfortunate thing for me is that chat gpt only updated untill september i think its too way back from now for these type of app it will be super cool if you guys updated this app to the latest date im really hoping you guys do so anyway keep up the good things and do me this favor can you,"['hey', 'i', 'think', 'its', 'a', 'pretty', 'good', 'ai', 'chat', 'overall', 'but', 'you', 'guys', 'know', 'right', 'there', 'are', 'still', 'several', 'things', 'to', 'work', 'for', 'and', 'the', 'most', 'unfortunate', 'thing', 'for', 'me', 'is', 'that', 'chat', 'gpt', 'only', 'updated', 'untill', 'september', 'i', 'think', 'its', 'too', 'way', 'back', 'from', 'now', 'for', 'these', 'type', 'of', 'app', 'it', 'will', 'be', 'super', 'cool', 'if', 'you', 'guys', 'updated', 'this', 'app', 'to', 'the', 'latest', 'date', 'im', 'really', 'hoping', 'you', 'guys', 'do', 'so', 'anyway', 'keep', 'up', 'the', 'good', 'things', 'and', 'do', 'me', 'this', 'favor', 'can', 'you']",hey i think its a pretty good ai chat overall but you guys know right there are still several things to work for and the most unfortunate thing for me is that chat gpt only updated untill september i think its too way back from now for these type of app it will be super cool if you guys updated this app to the latest date im really hoping you guys do so anyway keep up the good things and do me this favor can you
Achmad bayhaqi Iqbaludin usman,5,2023-08-26 10:00:42,"Yosh sip, aplikasi terbaik",Positive,yosh sip aplikasi terbaik,yosh sip aplikasi terbaik,"['yosh', 'sip', 'aplikasi', 'terbaik']",yosh sip aplikasi baik
Mito T35,5,2023-08-26 18:15:59,Please add ChatGPT version 4 free please,Positive,please add chatgpt version  free please,please add chatgpt version free please,"['please', 'add', 'chatgpt', 'version', 'free', 'please']",please add chatgpt version free please
Mamat Babah,5,2023-09-05 16:39:04,Very helpful in many ways,Positive,very helpful in many ways,very helpful in many ways,"['very', 'helpful', 'in', 'many', 'ways']",very helpful in many ways
Robby Andreas Eddivanto,5,2023-08-28 13:15:28,The stars speaks,Positive,the stars speaks,the stars speaks,"['the', 'stars', 'speaks']",the stars speaks
RajaParaDewa,5,2023-08-29 18:48:37,very gud app,Positive,very gud app,very gud app,"['very', 'gud', 'app']",very gud app
Marshal Adrariana,5,2023-08-29 22:54:03,Never mind😁,Positive,never mind,never mind,"['never', 'mind']",never mind
Karenhapukh .s.,5,2023-08-25 07:02:11,Very helpful! ⭐⭐⭐⭐⭐,Positive,very helpful ,very helpful,"['very', 'helpful']",very helpful
Ademi Sandy Puray Djanan,5,2023-08-28 13:55:59,nice!,Positive,nice,nice,['nice'],nice
FandanaAldi 89,5,2023-08-27 20:13:11,USEFULL!!,Positive,usefull,usefull,['usefull'],usefull
Yodan Arsyad,5,2023-08-23 10:57:08,The best,Positive,the best,the best,"['the', 'best']",the best
Fasya,5,2023-09-10 01:03:11,Very Nice,Positive,very nice,very nice,"['very', 'nice']",very nice
Sujud Budi,5,2023-08-25 09:51:53,Fast respond,Positive,fast respond,fast respond,"['fast', 'respond']",fast respond
Bintang Baskoro,5,2023-08-28 18:39:42,best AI,Positive,best ai,best ai,"['best', 'ai']",best ai
OMEGA 3&6,5,2023-08-28 20:58:10,Nice bro,Positive,nice bro,nice bro,"['nice', 'bro']",nice bro
Agus Togatorop,4,2023-08-23 18:07:27,Good app,Positive,good app,good app,"['good', 'app']",good app
Marliano Rheza Prathama,5,2023-08-27 20:51:35,bagus 👍,Positive,bagus ,bagus,['bagus'],bagus
Novi Rosita,5,2023-08-29 14:21:49,Mantap,Positive,mantap,mantap,['mantap'],mantap
Farhan Maulana,5,2023-09-11 12:47:07,Keren,Positive,keren,keren,['keren'],keren
talitha noreen nitya,5,2023-08-28 09:30:56,MANTAPPP,Positive,mantappp,mantappp,['mantappp'],mantappp
Wita Rosita,5,2023-08-23 13:36:16,gooodddddd,Positive,gooodddddd,gooodddddd,['gooodddddd'],gooodddddd
Mahruf Limbong,5,2023-08-23 22:00:18,keren,Positive,keren,keren,['keren'],keren
Diah Gumelar Andayani,5,2023-08-27 12:53:56,kak,Positive,kak,kak,['kak'],kak
sidiq rojali,5,2023-08-22 08:01:11,Keren,Positive,keren,keren,['keren'],keren
AfanHnBi_54,5,2023-08-23 11:24:21,Boombastic,Positive,boombastic,boombastic,['boombastic'],boombastic
Ayam Goyeng,5,2023-09-19 13:19:40,Gege,Positive,gege,gege,['gege'],gege
y kyyyaa,5,2023-08-25 07:01:24,rawr,Positive,rawr,rawr,['rawr'],rawr
Farida Ida,5,2023-08-29 23:23:49,BEST,Positive,best,best,['best'],best
Surya Pangestu (SUDEPA),5,2023-09-11 15:02:55,keren,Positive,keren,keren,['keren'],keren
Hafiz Difanza,5,2023-08-24 13:34:00,Gooood,Positive,gooood,gooood,['gooood'],gooood
Sahril Kadir,5,2023-08-29 21:22:13,Bagus,Positive,bagus,bagus,['bagus'],bagus
Juli Ardi,5,2023-08-25 09:59:05,Keren,Positive,keren,keren,['keren'],keren
KANGMAS,4,2023-08-24 19:40:53,mantap,Positive,mantap,mantap,['mantap'],mantap
Prio Oetomo Josopranoto,4,2023-08-25 01:07:00,Good,Positive,good,good,['good'],good
Faras Al Ghifari,5,2023-09-10 21:36:23,👍👍👍,Positive,,,[],
Vizz,5,2023-08-22 07:03:04,"The Bot knowledge is very broad, I like this :)",Positive,the bot knowledge is very broad i like this ,the bot knowledge is very broad i like this,"['the', 'bot', 'knowledge', 'is', 'very', 'broad', 'i', 'like', 'this']",the bot knowledge is very broad i like this
Fajri Rido,5,2023-08-19 00:41:41,"This is the good app!!! Very useful for life! Hope the creators get the ongoing good deeds, amal jariyah!",Positive,this is the good app very useful for life hope the creators get the ongoing good deeds amal jariyah,this is the good app very useful for life hope the creators get the ongoing good deeds amal jariyah,"['this', 'is', 'the', 'good', 'app', 'very', 'useful', 'for', 'life', 'hope', 'the', 'creators', 'get', 'the', 'ongoing', 'good', 'deeds', 'amal', 'jariyah']",this is the good app very useful for life hope the creators get the ongoing good deeds amal jariyah
Rizki Jamus Wijaya,5,2023-08-16 00:32:04,"this is awesome, This is incredible, the design is very lightweight and user-friendly very dynamic, I hope stays way ❤️",Positive,this is awesome this is incredible the design is very lightweight and userfriendly very dynamic i hope stays way ,this is awesome this is incredible the design is very lightweight and userfriendly very dynamic i hope stays way,"['this', 'is', 'awesome', 'this', 'is', 'incredible', 'the', 'design', 'is', 'very', 'lightweight', 'and', 'userfriendly', 'very', 'dynamic', 'i', 'hope', 'stays', 'way']",this is awesome this is incredible the design is very lightweight and userfriendly very dynamic i hope stays way
Tuner Indo,5,2023-08-19 14:45:30,Good but why did the history chat dissapear,Positive,good but why did the history chat dissapear,good but why did the history chat dissapear,"['good', 'but', 'why', 'did', 'the', 'history', 'chat', 'dissapear']",good but why did the history chat dissapear
Syifana Ayu Prashintiya,4,2023-08-20 07:56:33,"nice, i love it",Positive,nice i love it,nice i love it,"['nice', 'i', 'love', 'it']",nice i love it
Arfa Alghiffari,5,2023-08-14 22:26:58,yess i love technologi,Positive,yess i love technologi,yess i love technologi,"['yess', 'i', 'love', 'technologi']",yess i love technologi
